time;Tac;hs;u;Rg;Ca;Pa
1990-07-03 20:00:00;28.8;35.48;2.82;4.71;837;101.3
1990-07-03 21:00:00;26.35;40.15;2.99;-0.28;837;101.3
1990-07-03 22:00:00;24.64;45;3.04;-0.3;837;101.3
1990-07-03 23:00:00;23.43;48.68;2.97;-0.32;837;101.3
1990-07-04 00:00:00;22.42;52.25;2.85;-0.32;837;101.3
1990-07-04 01:00:00;20.75;56.9;2.4;-0.35;837;101.3
1990-07-04 02:00:00;19.42;61.32;2.23;-0.39;837;101.3
1990-07-04 03:00:00;18.52;64.79;1.99;-0.42;837;101.3
1990-07-04 04:00:00;17.65;68.74;1.81;-0.42;837;101.3
1990-07-04 05:00:00;16.94;72.16;1.55;2.56;837;101.3
1990-07-04 06:00:00;17.45;71.6;1.61;83.95;837;101.3
1990-07-04 07:00:00;20.57;61.62;1.82;248.44;837;101.3
1990-07-04 08:00:00;23.14;52.71;1.92;437.05;837;101.3
1990-07-04 09:00:00;25.41;46.86;2.01;614.86;837;101.3
1990-07-04 10:00:00;27.17;42.19;2.1;766.37;837;101.3
1990-07-04 11:00:00;28.81;38.57;2.17;874.06;837;101.3
1990-07-04 12:00:00;30.26;35.14;2.32;933.56;837;101.3
1990-07-04 13:00:00;31.43;31.9;2.47;929.65;837;101.3
1990-07-04 14:00:00;32.27;30.19;2.83;870.67;837;101.3
1990-07-04 15:00:00;33.04;27.43;2.96;785.26;837;101.3
1990-07-04 16:00:00;33.5;25.57;3.04;647.31;837;101.3
1990-07-04 17:00:00;33.4;25.1;3.21;463.87;837;101.3
1990-07-04 18:00:00;32.69;25.24;3.31;271.37;837;101.3
1990-07-04 19:00:00;30.96;28.71;3.09;95.15;837;101.3
1990-07-04 20:00:00;28.33;34.52;2.51;4.3;837;101.3
1990-07-04 21:00:00;26.6;39.14;2.52;-0.28;837;101.3
1990-07-04 22:00:00;25.05;45.05;2.52;-0.3;837;101.3
1990-07-04 23:00:00;23.68;49.29;2.62;-0.32;837;101.3
1990-07-05 00:00:00;22.6;52.9;2.67;-0.32;837;101.3
1990-07-05 01:00:00;21.17;57.67;2.24;-0.35;837;101.3
1990-07-05 02:00:00;20.02;62;1.95;-0.37;837;101.3
1990-07-05 03:00:00;18.97;65.86;1.76;-0.39;837;101.3
1990-07-05 04:00:00;18.02;69.9;1.34;-0.42;837;101.3
1990-07-05 05:00:00;17.36;73.48;1.28;2.45;837;101.3
1990-07-05 06:00:00;18.3;71.19;1.27;85.87;837;101.3
1990-07-05 07:00:00;21.25;60.52;1.56;264.53;837;101.3
1990-07-05 08:00:00;23.9;51.33;1.78;454.38;837;101.3
1990-07-05 09:00:00;26.25;45.14;2.1;635.95;837;101.3
1990-07-05 10:00:00;28.24;41.19;2.03;787.13;837;101.3
1990-07-05 11:00:00;29.89;37.48;1.89;895.06;837;101.3
1990-07-05 12:00:00;31.33;33.71;2.1;938.38;837;101.3
1990-07-05 13:00:00;32.3;31;2.47;943.67;837;101.3
1990-07-05 14:00:00;33.17;28.8;2.76;886.6;837;101.3
1990-07-05 15:00:00;33.84;26.8;2.98;782.58;837;101.3
1990-07-05 16:00:00;34.17;25.75;3.15;642.3;837;101.3
1990-07-05 17:00:00;34;24.95;3.25;462.78;837;101.3
1990-07-05 18:00:00;32.77;25.68;3.46;267.58;837;101.3
1990-07-05 19:00:00;31.57;28.5;3.31;96.77;837;101.3
1990-07-05 20:00:00;29.03;34.5;2.92;4.39;837;101.3
1990-07-05 21:00:00;27.15;40.8;2.93;-0.28;837;101.3
1990-07-05 22:00:00;25.52;46.4;2.91;-0.3;837;101.3
1990-07-05 23:00:00;24.03;50.45;2.98;-0.32;837;101.3
1990-07-06 00:00:00;22.63;53.95;2.87;-0.32;837;101.3
1990-07-06 01:00:00;21.19;58.5;2.53;-0.32;837;101.3
1990-07-06 02:00:00;19.94;63.05;2.28;-0.35;837;101.3
1990-07-06 03:00:00;18.89;66.5;1.94;-0.35;837;101.3
1990-07-06 04:00:00;18.04;69.65;1.63;-0.37;837;101.3
1990-07-06 05:00:00;17.29;73.05;1.49;2.15;837;101.3
1990-07-06 06:00:00;17.56;72.21;1.47;79.29;837;101.3
1990-07-06 07:00:00;20.01;63.11;1.74;244.81;837;101.3
1990-07-06 08:00:00;22.71;54.74;1.59;425.44;837;101.3
1990-07-06 09:00:00;25.54;48.85;2.03;604.45;837;101.3
1990-07-06 10:00:00;27.42;44.65;2.07;746.32;837;101.3
1990-07-06 11:00:00;29.14;40.6;2.06;862.7;837;101.3
1990-07-06 12:00:00;30.63;36.4;2.16;903.49;837;101.3
1990-07-06 13:00:00;31.86;32.95;2.45;930.32;837;101.3
1990-07-06 14:00:00;32.86;29.95;2.78;875.86;837;101.3
1990-07-06 15:00:00;33.62;27.7;3.02;779.74;837;101.3
1990-07-06 16:00:00;33.88;26.5;3.29;628.81;837;101.3
1990-07-06 17:00:00;33.76;25.75;3.46;455.25;837;101.3
1990-07-06 18:00:00;33.04;26;3.49;262.71;837;101.3
1990-07-06 19:00:00;31.39;28.4;3.21;88.43;837;101.3
1990-07-06 20:00:00;28.76;34.4;2.64;3.97;837;101.3
1990-07-06 21:00:00;26.98;40;2.77;-0.28;837;101.3
1990-07-06 22:00:00;25.48;44.5;2.89;-0.3;837;101.3
1990-07-06 23:00:00;24.03;47.9;2.85;-0.3;837;101.3
1990-07-07 00:00:00;22.68;50.1;2.83;-0.32;837;101.3
1990-07-07 01:00:00;21.31;53.3;2.5;-0.35;837;101.3
1990-07-07 02:00:00;20.12;57.25;2.03;-0.32;837;101.3
1990-07-07 03:00:00;19.1;60.75;1.79;-0.32;837;101.3
1990-07-07 04:00:00;18.2;64.8;1.57;-0.37;837;101.3
1990-07-07 05:00:00;17.39;68.65;1.32;2.12;837;101.3
1990-07-07 06:00:00;17.97;68.5;1.27;79.4;837;101.3
1990-07-07 07:00:00;20.49;60;1.55;244.28;837;101.3
1990-07-07 08:00:00;23.36;51.65;1.57;435.16;837;101.3
1990-07-07 09:00:00;25.88;45.1;1.89;613.78;837;101.3
1990-07-07 10:00:00;27.74;41.3;1.99;779.63;837;101.3
1990-07-07 11:00:00;29.46;37.35;1.97;891.87;837;101.3
1990-07-07 12:00:00;30.86;34.1;2.08;938.57;837;101.3
1990-07-07 13:00:00;32.13;31.5;2.27;945.17;837;101.3
1990-07-07 14:00:00;33.06;30;2.58;891.45;837;101.3
1990-07-07 15:00:00;33.8;27.85;2.71;779.14;837;101.3
1990-07-07 16:00:00;34.24;26.25;2.79;625.21;837;101.3
1990-07-07 17:00:00;34.13;25.2;3.03;444.21;837;101.3
1990-07-07 18:00:00;33.25;26.65;3.29;274.83;837;101.3
1990-07-07 19:00:00;31.61;29.8;3.09;97.44;837;101.3
1990-07-07 20:00:00;29.01;35.45;2.64;4.41;837;101.3
1990-07-07 21:00:00;27.21;40.6;2.69;-0.28;837;101.3
1990-07-07 22:00:00;25.59;45.8;2.75;-0.32;837;101.3
1990-07-07 23:00:00;24.03;49.8;2.67;-0.3;837;101.3
1990-07-08 00:00:00;22.7;53.55;2.58;-0.32;837;101.3
1990-07-08 01:00:00;21.48;57.65;2.27;-0.3;837;101.3
1990-07-08 02:00:00;20.38;61.55;1.98;-0.32;837;101.3
1990-07-08 03:00:00;19.52;64.85;1.71;-0.39;837;101.3
1990-07-08 04:00:00;18.66;68.35;1.46;-0.37;837;101.3
1990-07-08 05:00:00;17.72;71.68;1.19;1.96;837;101.3
1990-07-08 06:00:00;18.3;70.68;1.25;74.16;837;101.3
1990-07-08 07:00:00;21.26;61.55;1.33;235.41;837;101.3
1990-07-08 08:00:00;23.79;53.5;1.49;406.85;837;101.3
1990-07-08 09:00:00;25.9;48;1.94;571.1;837;101.3
1990-07-08 10:00:00;27.59;44.25;2.03;728.61;837;101.3
1990-07-08 11:00:00;29.31;40.35;1.91;845.98;837;101.3
1990-07-08 12:00:00;30.84;36.8;1.94;926.14;837;101.3
1990-07-08 13:00:00;32.27;33.8;2.23;918.38;837;101.3
1990-07-08 14:00:00;33.31;30.9;2.48;878.33;837;101.3
1990-07-08 15:00:00;34.11;28.8;2.51;773.83;837;101.3
1990-07-08 16:00:00;34.53;27.65;2.6;614.45;837;101.3
1990-07-08 17:00:00;34.51;26.95;2.81;448.67;837;101.3
1990-07-08 18:00:00;33.69;28.1;3.07;260.26;837;101.3
1990-07-08 19:00:00;31.94;31.15;2.8;90.03;837;101.3
1990-07-08 20:00:00;29.44;36.5;2.53;4.27;837;101.3
1990-07-08 21:00:00;27.68;42;2.52;-0.28;837;101.3
1990-07-08 22:00:00;26.1;46.8;2.54;-0.3;837;101.3
1990-07-08 23:00:00;24.72;51.5;2.65;-0.3;837;101.3
1990-07-09 00:00:00;23.26;56.4;2.54;-0.35;837;101.3
1990-07-09 01:00:00;21.93;60.75;2.24;-0.35;837;101.3
1990-07-09 02:00:00;20.62;65.2;1.81;-0.37;837;101.3
1990-07-09 03:00:00;19.38;68.05;1.51;-0.37;837;101.3
1990-07-09 04:00:00;18.64;71.37;1.31;-0.39;837;101.3
1990-07-09 05:00:00;17.92;74.53;1.08;1.89;837;101.3
1990-07-09 06:00:00;18.65;73;1.1;78.22;837;101.3
1990-07-09 07:00:00;21.41;62.89;1.48;247.21;837;101.3
1990-07-09 08:00:00;24.24;54.35;1.69;433.38;837;101.3
1990-07-09 09:00:00;26.49;48.35;2.14;608.33;837;101.3
1990-07-09 10:00:00;28.31;44.05;2.3;755.51;837;101.3
1990-07-09 11:00:00;30.03;39.7;2.16;870.71;837;101.3
1990-07-09 12:00:00;31.48;36;2.12;918.61;837;101.3
1990-07-09 13:00:00;32.88;33.1;2.26;919.72;837;101.3
1990-07-09 14:00:00;33.9;30.62;2.5;869.65;837;101.3
1990-07-09 15:00:00;34.6;28.95;2.74;757.75;837;101.3
1990-07-09 16:00:00;35.01;27.29;2.93;629.11;837;101.3
1990-07-09 17:00:00;34.86;26.62;3.17;450.68;837;101.3
1990-07-09 18:00:00;33.95;27.43;3.28;258.69;837;101.3
1990-07-09 19:00:00;32.16;30.67;2.95;88.64;837;101.3
1990-07-09 20:00:00;29.63;36.52;2.71;3.88;837;101.3
1990-07-09 21:00:00;28.08;40.43;3.07;-0.28;837;101.3
1990-07-09 22:00:00;26.25;45.5;3.06;-0.3;837;101.3
1990-07-09 23:00:00;24.72;49.35;2.95;-0.3;837;101.3
1990-07-10 00:00:00;23.24;53.7;2.73;-0.32;837;101.3
1990-07-10 01:00:00;21.8;58.65;2.46;-0.3;837;101.3
1990-07-10 02:00:00;20.39;62.89;2.07;-0.32;837;101.3
1990-07-10 03:00:00;19.35;66.05;1.8;-0.32;837;101.3
1990-07-10 04:00:00;18.49;69.32;1.45;-0.32;837;101.3
1990-07-10 05:00:00;17.83;72.21;1.33;1.67;837;101.3
1990-07-10 06:00:00;18.41;71.74;1.39;72.46;837;101.3
1990-07-10 07:00:00;21.34;62.55;1.65;235.39;837;101.3
1990-07-10 08:00:00;23.96;53.65;1.94;427.79;837;101.3
1990-07-10 09:00:00;26.33;47.2;2.13;606.99;837;101.3
1990-07-10 10:00:00;28.1;42.7;1.97;747.43;837;101.3
1990-07-10 11:00:00;29.81;38.1;1.96;850.64;837;101.3
1990-07-10 12:00:00;31.36;34.95;2.09;904.39;837;101.3
1990-07-10 13:00:00;31.12;31.45;2.18;921.55;837;101.3
1990-07-10 14:00:00;32.07;29.55;2.49;863.07;837;101.3
1990-07-10 15:00:00;32.74;27.85;2.83;773.81;837;101.3
1990-07-10 16:00:00;32.97;26.4;3.12;610.31;837;101.3
1990-07-10 17:00:00;32.73;26.3;3.33;429.53;837;101.3
1990-07-10 18:00:00;31.83;28.8;3.51;246.77;837;101.3
1990-07-10 19:00:00;30.31;31;3.31;86.95;837;101.3
1990-07-10 20:00:00;28.03;35.1;2.85;3.6;837;101.3
1990-07-10 21:00:00;26.32;41.2;2.77;-0.28;837;101.3
1990-07-10 22:00:00;25.03;45.7;3.01;-0.28;837;101.3
1990-07-10 23:00:00;23.7;48.5;2.98;-0.3;837;101.3
1990-07-11 00:00:00;22.46;51.45;2.73;-0.3;837;101.3
1990-07-11 01:00:00;21.03;56.9;2.33;-0.35;837;101.3
1990-07-11 02:00:00;19.71;60.37;2.09;-0.35;837;101.3
1990-07-11 03:00:00;18.91;64.5;1.79;-0.35;837;101.3
1990-07-11 04:00:00;18.03;67.65;1.46;-0.28;837;101.3
1990-07-11 05:00:00;17.44;70.35;1.35;1.71;837;101.3
1990-07-11 06:00:00;17.6;69.84;1.35;68.29;837;101.3
1990-07-11 07:00:00;19.98;61.21;1.64;233.42;837;101.3
1990-07-11 08:00:00;22.23;53.53;1.88;405.88;837;101.3
1990-07-11 09:00:00;24.67;47.1;2.05;579.11;837;101.3
1990-07-11 10:00:00;26.46;42.95;2.06;738.29;837;101.3
1990-07-11 11:00:00;28.04;39.3;1.95;814.25;837;101.3
1990-07-11 12:00:00;29.46;35.6;2.03;860.55;837;101.3
1990-07-11 13:00:00;30.58;32.65;2.18;857.5;837;101.3
1990-07-11 14:00:00;31.54;30.4;2.28;828.38;837;101.3
1990-07-11 15:00:00;32.2;28.55;2.33;695.58;837;101.3
1990-07-11 16:00:00;32.66;27.5;2.42;592.39;837;101.3
1990-07-11 17:00:00;32.55;27.55;2.78;422.62;837;101.3
1990-07-11 18:00:00;31.63;29.6;3.12;240.03;837;101.3
1990-07-11 19:00:00;30;32.2;3.04;78.8;837;101.3
1990-07-11 20:00:00;20.85;65.13;1.35;0.05;837;101.3
1990-07-12 08:00:00;29.6;61.22;1.96;393.14;837;101.3
1990-07-12 10:00:00;34.02;48.56;2.38;723.7;837;101.3
1990-07-12 12:00:00;37.71;37.99;2.78;872.21;837;101.3
1990-07-12 14:00:00;40.41;30.24;3.15;801.31;837;101.3
1990-07-12 16:00:00;41.95;25.83;3.48;528.84;837;101.3
1990-07-12 18:00:00;42.22;25.05;3.78;123.34;837;101.3
1990-07-12 20:00:00;23.18;79.61;1.2;0.05;837;101.3
1990-07-13 08:00:00;29.87;62.03;1.98;387.19;837;101.3
1990-07-13 10:00:00;34.3;49.07;2.35;714.78;837;101.3
1990-07-13 12:00:00;37.99;38.27;2.71;862.47;837;101.3
1990-07-13 14:00:00;40.7;30.36;3.04;793.1;837;101.3
1990-07-13 16:00:00;42.23;25.87;3.34;524.12;837;101.3
1990-07-13 18:00:00;42.49;25.13;3.6;123.23;837;101.3
1990-07-13 20:00:00;23.44;80.81;1.3;0.05;837;101.3
1990-07-14 08:00:00;29.84;62.19;1.87;379.36;837;101.3
1990-07-14 10:00:00;34.24;49.32;2.29;702.42;837;101.3
1990-07-14 12:00:00;37.9;38.61;2.7;848.6;837;101.3
1990-07-14 14:00:00;40.58;30.79;3.08;781.1;837;101.3
1990-07-14 16:00:00;42.08;26.38;3.42;516.91;837;101.3
1990-07-14 18:00:00;42.32;25.7;3.72;122.56;837;101.3
1990-07-14 20:00:00;23.49;80.76;1.1;0.05;837;101.3
1990-07-15 08:00:00;29.98;61.2;1.98;378.86;837;101.3
1990-07-15 10:00:00;34.32;48.78;2.38;703.71;837;101.3
1990-07-15 12:00:00;37.93;38.44;2.77;851.26;837;101.3
1990-07-15 14:00:00;40.56;30.91;3.13;784.34;837;101.3
1990-07-15 16:00:00;42.04;26.7;3.46;519.81;837;101.3
1990-07-15 18:00:00;42.25;26.1;3.74;124.31;837;101.3
1990-07-15 20:00:00;23.73;79.07;1.24;0.05;837;101.3
1990-07-16 08:00:00;30.18;60.57;1.95;380.39;837;101.3
1990-07-16 10:00:00;34.51;48.21;2.35;708.89;837;101.3
1990-07-16 12:00:00;38.11;37.95;2.72;858.68;837;101.3
1990-07-16 14:00:00;40.72;30.49;3.07;792.01;837;101.3
1990-07-16 16:00:00;42.18;26.34;3.38;525.69;837;101.3
1990-07-16 18:00:00;42.37;25.8;3.66;126.84;837;101.3
1990-07-16 20:00:00;23.98;78.28;1.25;0.05;837;101.3
1990-07-17 08:00:00;30.27;59.47;2.04;381.14;837;101.3
1990-07-17 10:00:00;34.66;47.2;2.41;712.74;837;101.3
1990-07-17 12:00:00;38.29;37.02;2.76;864.55;837;101.3
1990-07-17 14:00:00;40.93;29.63;3.09;798.3;837;101.3
1990-07-17 16:00:00;42.39;25.56;3.39;530.69;837;101.3
1990-07-17 18:00:00;42.55;25.09;3.65;129.22;837;101.3
1990-07-17 20:00:00;24.01;77;1.38;0.05;837;101.3
1990-07-18 08:00:00;30.63;59.37;1.96;379.48;837;101.3
1990-07-18 10:00:00;35.04;46.95;2.36;712.19;837;101.3
1990-07-18 12:00:00;38.69;36.65;2.73;865.15;837;101.3
1990-07-18 14:00:00;41.34;29.2;3.08;799.76;837;101.3
1990-07-18 16:00:00;42.79;25.13;3.4;532.52;837;101.3
1990-07-18 18:00:00;42.93;24.71;3.68;130.88;837;101.3
1990-07-18 20:00:00;24.35;77.05;1.25;0.05;837;101.3
1990-07-19 08:00:00;30.91;59.16;1.93;376.38;837;101.3
1990-07-19 10:00:00;35.31;46.7;2.34;709.03;837;101.3
1990-07-19 12:00:00;38.95;36.38;2.72;862.62;837;101.3
1990-07-19 14:00:00;41.58;28.94;3.08;798.36;837;101.3
1990-07-19 16:00:00;43.01;24.9;3.4;532.47;837;101.3
1990-07-19 18:00:00;43.13;24.55;3.68;132.11;837;101.3
1990-07-19 20:00:00;24.68;76.82;1.21;0.05;837;101.3
1990-07-20 08:00:00;30.84;58.17;2;377.71;837;101.3
1990-07-20 10:00:00;35.3;45.91;2.32;714.32;837;101.3
1990-07-20 12:00:00;39;35.78;2.63;870.42;837;101.3
1990-07-20 14:00:00;41.65;28.49;2.92;806.56;837;101.3
1990-07-20 16:00:00;43.08;24.57;3.17;538.87;837;101.3
1990-07-20 18:00:00;43.18;24.3;3.4;135;837;101.3
1990-07-20 20:00:00;24.54;75.46;1.42;0.05;837;101.3
1990-07-21 08:00:00;31.01;57.78;2.02;376.33;837;101.3
1990-07-21 10:00:00;35.51;45.44;2.39;714.61;837;101.3
1990-07-21 12:00:00;39.23;35.24;2.74;872.18;837;101.3
1990-07-21 14:00:00;41.9;27.94;3.07;809.2;837;101.3
1990-07-21 16:00:00;43.32;24.04;3.36;541.59;837;101.3
1990-07-21 18:00:00;43.39;23.84;3.61;137.02;837;101.3
1990-07-21 20:00:00;24.68;75.13;1.37;0.05;837;101.3
1990-07-22 08:00:00;31.07;56.57;2.03;368.5;837;101.3
1990-07-22 10:00:00;35.55;44.53;2.35;702.71;837;101.3
1990-07-22 12:00:00;39.24;34.6;2.66;859.1;837;101.3
1990-07-22 14:00:00;41.88;27.51;2.94;798.09;837;101.3
1990-07-22 16:00:00;43.27;23.77;3.2;535.12;837;101.3
1990-07-22 18:00:00;43.31;23.65;3.42;136.74;837;101.3
1990-07-22 20:00:00;24.8;73.41;1.46;0.05;837;101.3
1990-07-23 08:00:00;31.24;56.25;1.96;366.28;837;101.3
1990-07-23 10:00:00;35.72;44.25;2.34;701.53;837;101.3
1990-07-23 12:00:00;39.41;34.36;2.69;859.13;837;101.3
1990-07-23 14:00:00;42.03;27.33;3.02;799.17;837;101.3
1990-07-23 16:00:00;43.4;23.65;3.31;536.84;837;101.3
1990-07-23 18:00:00;43.42;23.61;3.57;138.56;837;101.3
1990-07-23 20:00:00;25;72.96;1.31;0.05;837;101.3
1990-07-24 08:00:00;31.42;54.66;1.92;357.72;837;101.3
1990-07-24 10:00:00;35.91;42.97;2.34;688.26;837;101.3
1990-07-24 12:00:00;39.61;33.36;2.73;844.38;837;101.3
1990-07-24 14:00:00;42.23;26.53;3.1;786.52;837;101.3
1990-07-24 16:00:00;43.58;23.01;3.43;529.35;837;101.3
1990-07-24 18:00:00;43.57;23.05;3.72;138.03;837;101.3
1990-07-24 20:00:00;25.19;70.87;1.19;0.05;837;101.3
1990-07-25 08:00:00;31.75;53.29;1.83;357.46;837;101.3
1990-07-25 10:00:00;36.25;41.85;2.26;690.98;837;101.3
1990-07-25 12:00:00;39.96;32.45;2.67;849.27;837;101.3
1990-07-25 14:00:00;42.57;25.81;3.04;792.18;837;101.3
1990-07-25 16:00:00;43.91;22.42;3.38;534.19;837;101.3
1990-07-25 18:00:00;43.86;22.54;3.68;140.73;837;101.3
1990-07-25 20:00:00;25.53;69.07;1.08;0.05;837;101.3
1990-07-26 08:00:00;31.89;54.41;1.73;352.74;837;101.3
1990-07-26 10:00:00;36.39;42.74;2.16;685.17;837;101.3
1990-07-26 12:00:00;40.09;33.17;2.57;843.71;837;101.3
1990-07-26 14:00:00;42.68;26.43;2.95;788.12;837;101.3
1990-07-26 16:00:00;43.99;23.03;3.29;532.51;837;101.3
1990-07-26 18:00:00;43.91;23.24;3.58;141.75;837;101.3
1990-07-26 20:00:00;25.71;70.43;0.98;0.05;837;101.3
1990-07-27 08:00:00;31.66;55.13;1.83;351.83;837;101.3
1990-07-27 10:00:00;36.16;43.19;2.31;686.85;837;101.3
1990-07-27 12:00:00;39.84;33.41;2.77;847.41;837;101.3
1990-07-27 14:00:00;42.42;26.56;3.19;792.74;837;101.3
1990-07-27 16:00:00;43.71;23.15;3.57;536.71;837;101.3
1990-07-27 18:00:00;43.6;23.45;3.9;144.36;837;101.3
1990-07-27 20:00:00;25.52;71.44;0.99;0.05;837;101.3
1990-07-28 08:00:00;31.29;56.52;1.82;352.74;837;101.3
1990-07-28 10:00:00;35.85;44.38;2.29;692.19;837;101.3
1990-07-28 12:00:00;39.57;34.46;2.72;855.69;837;101.3
1990-07-28 14:00:00;42.17;27.53;3.13;801.68;837;101.3
1990-07-28 16:00:00;43.44;24.13;3.49;543.88;837;101.3
1990-07-28 18:00:00;43.29;24.53;3.8;147.83;837;101.3
1990-07-28 20:00:00;25.11;73.01;1.03;0.05;837;101.3
1990-07-29 08:00:00;31.13;57.31;1.95;343.83;837;101.3
1990-07-29 10:00:00;35.77;44.7;2.28;678.33;837;101.3
1990-07-29 12:00:00;39.56;34.42;2.59;840.25;837;101.3
1990-07-29 14:00:00;42.19;27.28;2.88;788.41;837;101.3
1990-07-29 16:00:00;43.46;23.83;3.14;536;837;101.3
1990-07-29 18:00:00;43.27;24.34;3.36;147.23;837;101.3
1990-07-29 20:00:00;24.86;74.33;1.39;0.05;837;101.3
1990-07-30 08:00:00;31.17;56.48;1.72;343.23;837;101.3
1990-07-30 10:00:00;35.85;43.92;2.14;680.87;837;101.3
1990-07-30 12:00:00;39.65;33.7;2.54;845.15;837;101.3
1990-07-30 14:00:00;42.28;26.63;2.92;794.24;837;101.3
1990-07-30 16:00:00;43.53;23.26;3.25;541.11;837;101.3
1990-07-30 18:00:00;43.31;23.88;3.53;150.21;837;101.3
1990-07-30 20:00:00;24.89;73.34;0.99;0.05;837;101.3
1990-07-31 08:00:00;31.21;56.2;1.89;334.41;837;101.3
1990-07-31 10:00:00;35.91;43.65;2.34;667.15;837;101.3
1990-07-31 12:00:00;39.74;33.44;2.77;829.87;837;101.3
1990-07-31 14:00:00;42.37;26.42;3.16;781.12;837;101.3
